crypto_currency,currency_code,crypto_value,country_code,indicator,frequency,year,avg_wage_value,avg_wage_crypto_value
LINK,USD,49.02,GRC,AVWAGE,A,2018-01-01,27479.68523,560.5810940432476
LINK,USD,49.02,GRC,AVWAGE,A,2019-01-01,27459.1259,560.1616870665034
LINK,USD,49.02,HUN,AVWAGE,A,2016-01-01,21810.41182,444.9288416972664
LINK,USD,49.02,HUN,AVWAGE,A,2017-01-01,23527.36545,479.9544155446756
LINK,USD,49.02,HUN,AVWAGE,A,2018-01-01,24702.95934,503.93633904528764
LINK,USD,49.02,HUN,AVWAGE,A,2019-01-01,26223.19671,534.9489332925336
LINK,USD,49.02,IRL,AVWAGE,A,2016-01-01,49030.4212,1000.2125907792737
LINK,USD,49.02,IRL,AVWAGE,A,2017-01-01,49585.17818,1011.5295426356589
LINK,USD,49.02,IRL,AVWAGE,A,2018-01-01,49695.39773,1013.7780034679721
LINK,USD,49.02,IRL,AVWAGE,A,2019-01-01,50490.47141,1029.9973767849856
LINK,USD,49.02,ITA,AVWAGE,A,2016-01-01,38982.24797,795.231496736026
LINK,USD,49.02,ITA,AVWAGE,A,2017-01-01,38706.95871,789.6156407588738
LINK,USD,49.02,ITA,AVWAGE,A,2018-01-01,38852.72523,792.589253977968
LINK,USD,49.02,ITA,AVWAGE,A,2019-01-01,39189.36576,799.4566658506732
LINK,USD,49.02,JPN,AVWAGE,A,2016-01-01,37896.31241,773.0785885352916
LINK,USD,49.02,JPN,AVWAGE,A,2017-01-01,38084.71057,776.921880252958
LINK,USD,49.02,JPN,AVWAGE,A,2018-01-01,38193.16835,779.1344012647899
LINK,USD,49.02,JPN,AVWAGE,A,2019-01-01,38617.46549,787.7899936760506
LINK,USD,49.02,KOR,AVWAGE,A,2016-01-01,38617.35471,787.7877337821296
LINK,USD,49.02,KOR,AVWAGE,A,2017-01-01,39551.53296,806.8448176254589
LINK,USD,49.02,KOR,AVWAGE,A,2018-01-01,40820.34833,832.7284441044471
LINK,USD,49.02,KOR,AVWAGE,A,2019-01-01,42284.78911,862.6027970216237
LINK,USD,49.02,LUX,AVWAGE,A,2016-01-01,68503.77293,1397.4657880456957
LINK,USD,49.02,LUX,AVWAGE,A,2017-01-01,69541.03065,1418.62567625459
LINK,USD,49.02,LUX,AVWAGE,A,2018-01-01,69556.26185,1418.9363902488778
LINK,USD,49.02,LUX,AVWAGE,A,2019-01-01,68680.52973,1401.0715979192164
LINK,USD,49.02,MEX,AVWAGE,A,2016-01-01,16981.33584,346.41647980416155
LINK,USD,49.02,MEX,AVWAGE,A,2017-01-01,16984.11528,346.4731799265606
LINK,USD,49.02,MEX,AVWAGE,A,2018-01-01,17180.80319,350.48558119135043
LINK,USD,49.02,MEX,AVWAGE,A,2019-01-01,17594.46105,358.9241340269278
LINK,USD,49.02,NLD,AVWAGE,A,2016-01-01,57573.20166,1174.483917992656
LINK,USD,49.02,NLD,AVWAGE,A,2017-01-01,57138.28325,1165.6116534067726
LINK,USD,49.02,NLD,AVWAGE,A,2018-01-01,56708.92587,1156.8528329253365
LINK,USD,49.02,NLD,AVWAGE,A,2019-01-01,56552.29043,1153.657495512036
LINK,USD,49.02,NOR,AVWAGE,A,2016-01-01,52943.44998,1080.0377392900855
LINK,USD,49.02,NOR,AVWAGE,A,2017-01-01,53034.32566,1081.8915883312934
LINK,USD,49.02,NOR,AVWAGE,A,2018-01-01,53484.64221,1091.0779724602203
LINK,USD,49.02,NOR,AVWAGE,A,2019-01-01,54027.48705,1102.1519186046512
LINK,USD,49.02,POL,AVWAGE,A,2016-01-01,26934.07273,549.4506880864952
LINK,USD,49.02,POL,AVWAGE,A,2017-01-01,28070.80769,572.639895756834
LINK,USD,49.02,POL,AVWAGE,A,2018-01-01,30090.88308,613.8491040391676
LINK,USD,49.02,POL,AVWAGE,A,2019-01-01,31969.56803,652.1739704202365
LINK,USD,49.02,PRT,AVWAGE,A,2016-01-01,26023.70855,530.8794073847408
LINK,USD,49.02,PRT,AVWAGE,A,2017-01-01,26141.28364,533.2779200326397
LINK,USD,49.02,PRT,AVWAGE,A,2018-01-01,26413.09577,538.822843125255
LINK,USD,49.02,PRT,AVWAGE,A,2019-01-01,26633.71719,543.3234840881272
LINK,USD,49.02,SVK,AVWAGE,A,2016-01-01,22947.42395,468.12370359037124
LINK,USD,49.02,SVK,AVWAGE,A,2017-01-01,23610.42637,481.64884475724193
LINK,USD,49.02,SVK,AVWAGE,A,2018-01-01,24254.01607,494.77796960424314
LINK,USD,49.02,SVK,AVWAGE,A,2019-01-01,25452.38663,519.2245334557323
LINK,USD,49.02,ESP,AVWAGE,A,2016-01-01,39413.14818,804.0217906976743
LINK,USD,49.02,ESP,AVWAGE,A,2017-01-01,38897.90764,793.5109677682577
LINK,USD,49.02,ESP,AVWAGE,A,2018-01-01,38554.41746,786.5038241534066
LINK,USD,49.02,ESP,AVWAGE,A,2019-01-01,38757.56996,790.648101999184
LINK,USD,49.02,SWE,AVWAGE,A,2016-01-01,45552.08133,929.2550250917992
LINK,USD,49.02,SWE,AVWAGE,A,2017-01-01,45818.05044,934.6807515299877
LINK,USD,49.02,SWE,AVWAGE,A,2018-01-01,46061.69242,939.6510081599347
LINK,USD,49.02,SWE,AVWAGE,A,2019-01-01,46695.34986,952.5775165238678
LINK,USD,49.02,CHE,AVWAGE,A,2016-01-01,66349.80362,1353.5251656466748
LINK,USD,49.02,CHE,AVWAGE,A,2017-01-01,66131.82428,1349.0784226846185
LINK,USD,49.02,CHE,AVWAGE,A,2018-01-01,66120.94281,1348.85644247246
LINK,USD,49.02,CHE,AVWAGE,A,2019-01-01,66566.72632,1357.9503533251734
LINK,USD,49.02,GBR,AVWAGE,A,2016-01-01,46087.95586,940.1867780497756
LINK,USD,49.02,GBR,AVWAGE,A,2017-01-01,46492.67666,948.4430163198693
LINK,USD,49.02,GBR,AVWAGE,A,2018-01-01,46655.52243,951.7650434516522
LINK,USD,49.02,GBR,AVWAGE,A,2019-01-01,47226.08766,963.4044810281516
LINK,USD,49.02,USA,AVWAGE,A,2016-01-01,63079.25821,1286.8065730314156
LINK,USD,49.02,USA,AVWAGE,A,2017-01-01,63734.34215,1300.1701784985719
LINK,USD,49.02,USA,AVWAGE,A,2018-01-01,64396.69684,1313.6821060791513
LINK,USD,49.02,USA,AVWAGE,A,2019-01-01,65835.57764,1343.0350395756834
LINK,USD,49.02,EST,AVWAGE,A,2016-01-01,25841.28678,527.1580330477356
LINK,USD,49.02,EST,AVWAGE,A,2017-01-01,26554.96128,541.7168763769889
LINK,USD,49.02,EST,AVWAGE,A,2018-01-01,28499.25441,581.3801389228886
LINK,USD,49.02,EST,AVWAGE,A,2019-01-01,30296.87726,618.0513516931865
LINK,USD,49.02,ISR,AVWAGE,A,2016-01-01,36729.29562,749.2716364749081
LINK,USD,49.02,ISR,AVWAGE,A,2017-01-01,37745.321,769.9983884128927
LINK,USD,49.02,ISR,AVWAGE,A,2018-01-01,38602.96507,787.4941874745001
LINK,USD,49.02,ISR,AVWAGE,A,2019-01-01,39403.10257,803.8168618931048
LINK,USD,49.02,SVN,AVWAGE,A,2016-01-01,37871.05798,772.5634022847817
LINK,USD,49.02,SVN,AVWAGE,A,2017-01-01,38503.34068,785.4618661770705
LINK,USD,49.02,SVN,AVWAGE,A,2018-01-01,39077.86228,797.1820130558955
LINK,USD,49.02,SVN,AVWAGE,A,2019-01-01,40219.62097,820.473703998368
LINK,USD,49.02,OECD,AVWAGE,A,2016-01-01,46897.42165,956.6997480620154
LINK,USD,49.02,OECD,AVWAGE,A,2017-01-01,47276.80623,964.4391315789474
LINK,USD,49.02,OECD,AVWAGE,A,2018-01-01,47747.77667,974.0468516931863
LINK,USD,49.02,OECD,AVWAGE,A,2019-01-01,48586.93652,991.1655756833945
LINK,USD,49.02,ISL,AVWAGE,A,2016-01-01,61206.55418,1248.6037164422685
LINK,USD,49.02,ISL,AVWAGE,A,2017-01-01,67709.68977,1381.2666211750304
LINK,USD,49.02,ISL,AVWAGE,A,2018-01-01,70002.52953,1428.0401780905752
LINK,USD,49.02,ISL,AVWAGE,A,2019-01-01,68005.79368,1387.307092615259
LINK,USD,49.02,NZL,AVWAGE,A,2016-01-01,43183.13048,880.928814361485
LINK,USD,49.02,NZL,AVWAGE,A,2017-01-01,43398.99731,885.3324624643002
LINK,USD,49.02,NZL,AVWAGE,A,2018-01-01,43769.61954,892.8930954712362
LINK,USD,49.02,NZL,AVWAGE,A,2019-01-01,44030.74518,898.2200159118726
LINK,USD,49.02,CHL,AVWAGE,A,2016-01-01,27044.38873,551.7011164830681
LINK,USD,49.02,CHL,AVWAGE,A,2017-01-01,26313.01752,536.7812631578947
LINK,USD,49.02,CHL,AVWAGE,A,2018-01-01,26369.49741,537.9334436964504
LINK,USD,49.02,CHL,AVWAGE,A,2019-01-01,26915.8365,549.0786719706242
LINK,USD,49.02,LVA,AVWAGE,A,2016-01-01,24662.51202,503.1112203182374
LINK,USD,49.02,LVA,AVWAGE,A,2017-01-01,25620.42698,522.6525291717666
LINK,USD,49.02,LVA,AVWAGE,A,2018-01-01,26764.56306,545.9927184822521
LINK,USD,49.02,LVA,AVWAGE,A,2019-01-01,28453.58675,580.448526111791
LINK,USD,49.02,LTU,AVWAGE,A,2016-01-01,24853.85569,507.0145999592003
LINK,USD,49.02,LTU,AVWAGE,A,2017-01-01,26258.4257,535.6675989392085
LINK,USD,49.02,LTU,AVWAGE,A,2018-01-01,27368.00667,558.3028696450427
LINK,USD,49.02,LTU,AVWAGE,A,2019-01-01,28913.89776,589.8387955936352
ALGO,USD,1.47,AUS,AVWAGE,A,2016-01-01,54799.8626,37278.81809523809
ALGO,USD,1.47,AUS,AVWAGE,A,2017-01-01,54327.04477,36957.17331292517
ALGO,USD,1.47,AUS,AVWAGE,A,2018-01-01,54147.4705,36835.013945578234
ALGO,USD,1.47,AUS,AVWAGE,A,2019-01-01,54401.4253,37007.772312925175
ALGO,USD,1.47,AUT,AVWAGE,A,2016-01-01,53589.1886,36455.230340136055
ALGO,USD,1.47,AUT,AVWAGE,A,2017-01-01,53436.61223,36351.43689115646
ALGO,USD,1.47,AUT,AVWAGE,A,2018-01-01,53560.92351,36436.00238775511
ALGO,USD,1.47,AUT,AVWAGE,A,2019-01-01,53902.94904,36668.67281632653
ALGO,USD,1.47,BEL,AVWAGE,A,2016-01-01,54883.6518,37335.81755102041
ALGO,USD,1.47,BEL,AVWAGE,A,2017-01-01,54626.06533,37160.58865986395
ALGO,USD,1.47,BEL,AVWAGE,A,2018-01-01,55065.81147,37459.735693877556
ALGO,USD,1.47,BEL,AVWAGE,A,2019-01-01,55590.13046,37816.41527891157
ALGO,USD,1.47,CAN,AVWAGE,A,2016-01-01,51562.73934,35076.69342857143
ALGO,USD,1.47,CAN,AVWAGE,A,2017-01-01,52219.39272,35523.396408163266
ALGO,USD,1.47,CAN,AVWAGE,A,2018-01-01,52831.4837,35939.784829931974
ALGO,USD,1.47,CAN,AVWAGE,A,2019-01-01,53198.17296,36189.23330612245
ALGO,USD,1.47,CZE,AVWAGE,A,2016-01-01,25819.17199,17564.062578231293
ALGO,USD,1.47,CZE,AVWAGE,A,2017-01-01,26888.62221,18291.579734693878
ALGO,USD,1.47,CZE,AVWAGE,A,2018-01-01,28360.36471,19292.765108843538
ALGO,USD,1.47,CZE,AVWAGE,A,2019-01-01,29280.78997,19918.9047414966
ALGO,USD,1.47,DNK,AVWAGE,A,2016-01-01,56883.11049,38695.99353061224
ALGO,USD,1.47,DNK,AVWAGE,A,2017-01-01,56277.32497,38283.89453741497
ALGO,USD,1.47,DNK,AVWAGE,A,2018-01-01,56827.52767,38658.18208843538
ALGO,USD,1.47,DNK,AVWAGE,A,2019-01-01,57149.59431,38877.27504081633
ALGO,USD,1.47,FIN,AVWAGE,A,2016-01-01,44975.60703,30595.651040816327
ALGO,USD,1.47,FIN,AVWAGE,A,2017-01-01,44864.41587,30520.010795918366
ALGO,USD,1.47,FIN,AVWAGE,A,2018-01-01,45023.39388,30628.15910204082
ALGO,USD,1.47,FIN,AVWAGE,A,2019-01-01,45697.55615,31086.772891156463
ALGO,USD,1.47,FRA,AVWAGE,A,2016-01-01,45610.18378,31027.335904761905
ALGO,USD,1.47,FRA,AVWAGE,A,2017-01-01,46162.80625,31403.269557823132
ALGO,USD,1.47,FRA,AVWAGE,A,2018-01-01,46256.36191,31466.912863945578
ALGO,USD,1.47,FRA,AVWAGE,A,2019-01-01,46480.6154,31619.466258503402
ALGO,USD,1.47,DEU,AVWAGE,A,2016-01-01,51622.98488,35117.67678911565
ALGO,USD,1.47,DEU,AVWAGE,A,2017-01-01,52181.30995,35497.48976190476
ALGO,USD,1.47,DEU,AVWAGE,A,2018-01-01,52929.5536,36006.49904761905
ALGO,USD,1.47,DEU,AVWAGE,A,2019-01-01,53637.8016,36488.30040816327
ALGO,USD,1.47,GRC,AVWAGE,A,2016-01-01,27394.53173,18635.7358707483
ALGO,USD,1.47,GRC,AVWAGE,A,2017-01-01,27321.80061,18586.258918367344
ALGO,USD,1.47,GRC,AVWAGE,A,2018-01-01,27479.68523,18693.663421768706
ALGO,USD,1.47,GRC,AVWAGE,A,2019-01-01,27459.1259,18679.677482993196
ALGO,USD,1.47,HUN,AVWAGE,A,2016-01-01,21810.41182,14837.014843537416
ALGO,USD,1.47,HUN,AVWAGE,A,2017-01-01,23527.36545,16005.010510204083
ALGO,USD,1.47,HUN,AVWAGE,A,2018-01-01,24702.95934,16804.73424489796
ALGO,USD,1.47,HUN,AVWAGE,A,2019-01-01,26223.19671,17838.90932653061
ALGO,USD,1.47,IRL,AVWAGE,A,2016-01-01,49030.4212,33354.02802721088
ALGO,USD,1.47,IRL,AVWAGE,A,2017-01-01,49585.17818,33731.41372789116
ALGO,USD,1.47,IRL,AVWAGE,A,2018-01-01,49695.39773,33806.39301360544
ALGO,USD,1.47,IRL,AVWAGE,A,2019-01-01,50490.47141,34347.25946258503
ALGO,USD,1.47,ITA,AVWAGE,A,2016-01-01,38982.24797,26518.536034013603
ALGO,USD,1.47,ITA,AVWAGE,A,2017-01-01,38706.95871,26331.264428571427
ALGO,USD,1.47,ITA,AVWAGE,A,2018-01-01,38852.72523,26430.42532653061
ALGO,USD,1.47,ITA,AVWAGE,A,2019-01-01,39189.36576,26659.43248979592
ALGO,USD,1.47,JPN,AVWAGE,A,2016-01-01,37896.31241,25779.804360544218
ALGO,USD,1.47,JPN,AVWAGE,A,2017-01-01,38084.71057,25907.966374149662
ALGO,USD,1.47,JPN,AVWAGE,A,2018-01-01,38193.16835,25981.747176870747
ALGO,USD,1.47,JPN,AVWAGE,A,2019-01-01,38617.46549,26270.38468707483
ALGO,USD,1.47,KOR,AVWAGE,A,2016-01-01,38617.35471,26270.309326530612
ALGO,USD,1.47,KOR,AVWAGE,A,2017-01-01,39551.53296,26905.804734693877
ALGO,USD,1.47,KOR,AVWAGE,A,2018-01-01,40820.34833,27768.94444217687
ALGO,USD,1.47,KOR,AVWAGE,A,2019-01-01,42284.78911,28765.162659863945
ALGO,USD,1.47,LUX,AVWAGE,A,2016-01-01,68503.77293,46601.206074829934
ALGO,USD,1.47,LUX,AVWAGE,A,2017-01-01,69541.03065,47306.82357142857
ALGO,USD,1.47,LUX,AVWAGE,A,2018-01-01,69556.26185,47317.184931972784
ALGO,USD,1.47,LUX,AVWAGE,A,2019-01-01,68680.52973,46721.44879591837
ALGO,USD,1.47,MEX,AVWAGE,A,2016-01-01,16981.33584,11551.929142857143
ALGO,USD,1.47,MEX,AVWAGE,A,2017-01-01,16984.11528,11553.819918367348
ALGO,USD,1.47,MEX,AVWAGE,A,2018-01-01,17180.80319,11687.621217687074
ALGO,USD,1.47,MEX,AVWAGE,A,2019-01-01,17594.46105,11969.021122448981
ALGO,USD,1.47,NLD,AVWAGE,A,2016-01-01,57573.20166,39165.44330612245
ALGO,USD,1.47,NLD,AVWAGE,A,2017-01-01,57138.28325,38869.58044217687
ALGO,USD,1.47,NLD,AVWAGE,A,2018-01-01,56708.92587,38577.50059183673
ALGO,USD,1.47,NLD,AVWAGE,A,2019-01-01,56552.29043,38470.9458707483
ALGO,USD,1.47,NOR,AVWAGE,A,2016-01-01,52943.44998,36015.95236734694
ALGO,USD,1.47,NOR,AVWAGE,A,2017-01-01,53034.32566,36077.77255782313
ALGO,USD,1.47,NOR,AVWAGE,A,2018-01-01,53484.64221,36384.110346938774
ALGO,USD,1.47,NOR,AVWAGE,A,2019-01-01,54027.48705,36753.39255102041
ALGO,USD,1.47,POL,AVWAGE,A,2016-01-01,26934.07273,18322.49845578231
ALGO,USD,1.47,POL,AVWAGE,A,2017-01-01,28070.80769,19095.78754421769
ALGO,USD,1.47,POL,AVWAGE,A,2018-01-01,30090.88308,20469.98848979592
ALGO,USD,1.47,POL,AVWAGE,A,2019-01-01,31969.56803,21748.00546258503
ALGO,USD,1.47,PRT,AVWAGE,A,2016-01-01,26023.70855,17703.203095238096
ALGO,USD,1.47,PRT,AVWAGE,A,2017-01-01,26141.28364,17783.186149659865
ALGO,USD,1.47,PRT,AVWAGE,A,2018-01-01,26413.09577,17968.09236054422
ALGO,USD,1.47,PRT,AVWAGE,A,2019-01-01,26633.71719,18118.174959183674
ALGO,USD,1.47,SVK,AVWAGE,A,2016-01-01,22947.42395,15610.492482993197
ALGO,USD,1.47,SVK,AVWAGE,A,2017-01-01,23610.42637,16061.514537414967
ALGO,USD,1.47,SVK,AVWAGE,A,2018-01-01,24254.01607,16499.330659863946
ALGO,USD,1.47,SVK,AVWAGE,A,2019-01-01,25452.38663,17314.548727891157
ALGO,USD,1.47,ESP,AVWAGE,A,2016-01-01,39413.14818,26811.66542857143
ALGO,USD,1.47,ESP,AVWAGE,A,2017-01-01,38897.90764,26461.161659863945
ALGO,USD,1.47,ESP,AVWAGE,A,2018-01-01,38554.41746,26227.494870748298
ALGO,USD,1.47,ESP,AVWAGE,A,2019-01-01,38757.56996,26365.693850340136
ALGO,USD,1.47,SWE,AVWAGE,A,2016-01-01,45552.08133,30987.81042857143
ALGO,USD,1.47,SWE,AVWAGE,A,2017-01-01,45818.05044,31168.741795918366
ALGO,USD,1.47,SWE,AVWAGE,A,2018-01-01,46061.69242,31334.484639455783
ALGO,USD,1.47,SWE,AVWAGE,A,2019-01-01,46695.34986,31765.54412244898
ALGO,USD,1.47,CHE,AVWAGE,A,2016-01-01,66349.80362,45135.92082993198
ALGO,USD,1.47,CHE,AVWAGE,A,2017-01-01,66131.82428,44987.63556462585
ALGO,USD,1.47,CHE,AVWAGE,A,2018-01-01,66120.94281,44980.233204081625
ALGO,USD,1.47,CHE,AVWAGE,A,2019-01-01,66566.72632,45283.487292517006
ALGO,USD,1.47,GBR,AVWAGE,A,2016-01-01,46087.95586,31352.35092517007
ALGO,USD,1.47,GBR,AVWAGE,A,2017-01-01,46492.67666,31627.67119727891
ALGO,USD,1.47,GBR,AVWAGE,A,2018-01-01,46655.52243,31738.45063265306
ALGO,USD,1.47,GBR,AVWAGE,A,2019-01-01,47226.08766,32126.590244897958
ALGO,USD,1.47,USA,AVWAGE,A,2016-01-01,63079.25821,42911.06000680272
ALGO,USD,1.47,USA,AVWAGE,A,2017-01-01,63734.34215,43356.69534013605
ALGO,USD,1.47,USA,AVWAGE,A,2018-01-01,64396.69684,43807.27676190476
ALGO,USD,1.47,USA,AVWAGE,A,2019-01-01,65835.57764,44786.10723809524
ALGO,USD,1.47,EST,AVWAGE,A,2016-01-01,25841.28678,17579.106653061222
ALGO,USD,1.47,EST,AVWAGE,A,2017-01-01,26554.96128,18064.599510204083
ALGO,USD,1.47,EST,AVWAGE,A,2018-01-01,28499.25441,19387.247897959183
ALGO,USD,1.47,EST,AVWAGE,A,2019-01-01,30296.87726,20610.120585034016
ALGO,USD,1.47,ISR,AVWAGE,A,2016-01-01,36729.29562,24985.9153877551
ALGO,USD,1.47,ISR,AVWAGE,A,2017-01-01,37745.321,25677.08911564626
ALGO,USD,1.47,ISR,AVWAGE,A,2018-01-01,38602.96507,26260.520455782313
ALGO,USD,1.47,ISR,AVWAGE,A,2019-01-01,39403.10257,26804.831680272113
ALGO,USD,1.47,SVN,AVWAGE,A,2016-01-01,37871.05798,25762.624476190475
ALGO,USD,1.47,SVN,AVWAGE,A,2017-01-01,38503.34068,26192.748761904764
ALGO,USD,1.47,SVN,AVWAGE,A,2018-01-01,39077.86228,26583.579782312925
ALGO,USD,1.47,SVN,AVWAGE,A,2019-01-01,40219.62097,27360.286374149662
ALGO,USD,1.47,OECD,AVWAGE,A,2016-01-01,46897.42165,31903.007925170066
ALGO,USD,1.47,OECD,AVWAGE,A,2017-01-01,47276.80623,32161.09267346939
ALGO,USD,1.47,OECD,AVWAGE,A,2018-01-01,47747.77667,32481.480727891158
ALGO,USD,1.47,OECD,AVWAGE,A,2019-01-01,48586.93652,33052.33776870748
ALGO,USD,1.47,ISL,AVWAGE,A,2016-01-01,61206.55418,41637.11168707483
ALGO,USD,1.47,ISL,AVWAGE,A,2017-01-01,67709.68977,46061.01344897959
ALGO,USD,1.47,ISL,AVWAGE,A,2018-01-01,70002.52953,47620.7683877551
ALGO,USD,1.47,ISL,AVWAGE,A,2019-01-01,68005.79368,46262.444680272114
ALGO,USD,1.47,NZL,AVWAGE,A,2016-01-01,43183.13048,29376.279238095238
ALGO,USD,1.47,NZL,AVWAGE,A,2017-01-01,43398.99731,29523.127421768706
ALGO,USD,1.47,NZL,AVWAGE,A,2018-01-01,43769.61954,29775.251387755103
ALGO,USD,1.47,NZL,AVWAGE,A,2019-01-01,44030.74518,29952.88787755102
ALGO,USD,1.47,CHL,AVWAGE,A,2016-01-01,27044.38873,18397.543353741497
ALGO,USD,1.47,CHL,AVWAGE,A,2017-01-01,26313.01752,17900.01191836735
ALGO,USD,1.47,CHL,AVWAGE,A,2018-01-01,26369.49741,17938.4336122449
ALGO,USD,1.47,CHL,AVWAGE,A,2019-01-01,26915.8365,18310.09285714286
ALGO,USD,1.47,LVA,AVWAGE,A,2016-01-01,24662.51202,16777.21906122449
ALGO,USD,1.47,LVA,AVWAGE,A,2017-01-01,25620.42698,17428.861891156463
ALGO,USD,1.47,LVA,AVWAGE,A,2018-01-01,26764.56306,18207.18575510204
ALGO,USD,1.47,LVA,AVWAGE,A,2019-01-01,28453.58675,19356.181462585035
ALGO,USD,1.47,LTU,AVWAGE,A,2016-01-01,24853.85569,16907.38482312925
ALGO,USD,1.47,LTU,AVWAGE,A,2017-01-01,26258.4257,17862.87462585034
ALGO,USD,1.47,LTU,AVWAGE,A,2018-01-01,27368.00667,18617.691612244897
ALGO,USD,1.47,LTU,AVWAGE,A,2019-01-01,28913.89776,19669.318204081632
WBTC,USD,57284.16,AUS,AVWAGE,A,2016-01-01,54799.8626,0.9566320358018691
WBTC,USD,57284.16,AUS,AVWAGE,A,2017-01-01,54327.04477,0.9483781340251825
WBTC,USD,57284.16,AUS,AVWAGE,A,2018-01-01,54147.4705,0.9452433360286683
WBTC,USD,57284.16,AUS,AVWAGE,A,2019-01-01,54401.4253,0.9496765824968019
WBTC,USD,57284.16,AUT,AVWAGE,A,2016-01-01,53589.1886,0.935497502276371
WBTC,USD,57284.16,AUT,AVWAGE,A,2017-01-01,53436.61223,0.9328340021045957
WBTC,USD,57284.16,AUT,AVWAGE,A,2018-01-01,53560.92351,0.9350040833277471
WBTC,USD,57284.16,AUT,AVWAGE,A,2019-01-01,53902.94904,0.9409747657991319
WBTC,USD,57284.16,BEL,AVWAGE,A,2016-01-01,54883.6518,0.9580947298520218
WBTC,USD,57284.16,BEL,AVWAGE,A,2017-01-01,54626.06533,0.9535980859281169
WBTC,USD,57284.16,BEL,AVWAGE,A,2018-01-01,55065.81147,0.9612746607439124
WBTC,USD,57284.16,BEL,AVWAGE,A,2019-01-01,55590.13046,0.9704276096568405
WBTC,USD,57284.16,CAN,AVWAGE,A,2016-01-01,51562.73934,0.9001221164803673
WBTC,USD,57284.16,CAN,AVWAGE,A,2017-01-01,52219.39272,0.9115852047058035
WBTC,USD,57284.16,CAN,AVWAGE,A,2018-01-01,52831.4837,0.9222703745677687
WBTC,USD,57284.16,CAN,AVWAGE,A,2019-01-01,53198.17296,0.9286716076486066
WBTC,USD,57284.16,CZE,AVWAGE,A,2016-01-01,25819.17199,0.45072096701775843
WBTC,USD,57284.16,CZE,AVWAGE,A,2017-01-01,26888.62221,0.4693901806363225
WBTC,USD,57284.16,CZE,AVWAGE,A,2018-01-01,28360.36471,0.49508214330104516
WBTC,USD,57284.16,CZE,AVWAGE,A,2019-01-01,29280.78997,0.5111498531182093
WBTC,USD,57284.16,DNK,AVWAGE,A,2016-01-01,56883.11049,0.9929989457818705
WBTC,USD,57284.16,DNK,AVWAGE,A,2017-01-01,56277.32497,0.9824238492804992
WBTC,USD,57284.16,DNK,AVWAGE,A,2018-01-01,56827.52767,0.9920286457896913
WBTC,USD,57284.16,DNK,AVWAGE,A,2019-01-01,57149.59431,0.9976509092565903
WBTC,USD,57284.16,FIN,AVWAGE,A,2016-01-01,44975.60703,0.7851316494821604
WBTC,USD,57284.16,FIN,AVWAGE,A,2017-01-01,44864.41587,0.7831906039994301
WBTC,USD,57284.16,FIN,AVWAGE,A,2018-01-01,45023.39388,0.7859658565299726
WBTC,USD,57284.16,FIN,AVWAGE,A,2019-01-01,45697.55615,0.7977345945196717
WBTC,USD,57284.16,FRA,AVWAGE,A,2016-01-01,45610.18378,0.7962093496701357
WBTC,USD,57284.16,FRA,AVWAGE,A,2017-01-01,46162.80625,0.8058563876994966
WBTC,USD,57284.16,FRA,AVWAGE,A,2018-01-01,46256.36191,0.8074895732083703
WBTC,USD,57284.16,FRA,AVWAGE,A,2019-01-01,46480.6154,0.8114043288755565
WBTC,USD,57284.16,DEU,AVWAGE,A,2016-01-01,51622.98488,0.9011738127957187
WBTC,USD,57284.16,DEU,AVWAGE,A,2017-01-01,52181.30995,0.9109204001594856
WBTC,USD,57284.16,DEU,AVWAGE,A,2018-01-01,52929.5536,0.9239823644092886
WBTC,USD,57284.16,DEU,AVWAGE,A,2019-01-01,53637.8016,0.9363461312865545
WBTC,USD,57284.16,GRC,AVWAGE,A,2016-01-01,27394.53173,0.47822175851055504
WBTC,USD,57284.16,GRC,AVWAGE,A,2017-01-01,27321.80061,0.4769521035134319
WBTC,USD,57284.16,GRC,AVWAGE,A,2018-01-01,27479.68523,0.4797082689176205
WBTC,USD,57284.16,GRC,AVWAGE,A,2019-01-01,27459.1259,0.47934936813248197
WBTC,USD,57284.16,HUN,AVWAGE,A,2016-01-01,21810.41182,0.3807407112192969
WBTC,USD,57284.16,HUN,AVWAGE,A,2017-01-01,23527.36545,0.41071328356739456
WBTC,USD,57284.16,HUN,AVWAGE,A,2018-01-01,24702.95934,0.4312354294799819
WBTC,USD,57284.16,HUN,AVWAGE,A,2019-01-01,26223.19671,0.4577739589792361
WBTC,USD,57284.16,IRL,AVWAGE,A,2016-01-01,49030.4212,0.8559158622558137
WBTC,USD,57284.16,IRL,AVWAGE,A,2017-01-01,49585.17818,0.8656001620692352
WBTC,USD,57284.16,IRL,AVWAGE,A,2018-01-01,49695.39773,0.867524246318703
WBTC,USD,57284.16,IRL,AVWAGE,A,2019-01-01,50490.47141,0.8814037145696122
WBTC,USD,57284.16,ITA,AVWAGE,A,2016-01-01,38982.24797,0.6805065827970593
WBTC,USD,57284.16,ITA,AVWAGE,A,2017-01-01,38706.95871,0.6757009042290224
WBTC,USD,57284.16,ITA,AVWAGE,A,2018-01-01,38852.72523,0.678245525988336
WBTC,USD,57284.16,ITA,AVWAGE,A,2019-01-01,39189.36576,0.6841222034153944
WBTC,USD,57284.16,JPN,AVWAGE,A,2016-01-01,37896.31241,0.6615495873553875
